category,confidence,domain,etld1,evidence,first_seen,last_seen,recommended_action,score,shared_infrastructure_hint,sources
"['c2', 'malware']",critical,firewallwithadvancedserurity.com,firewallwithadvancedserurity.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'firewallwithadvancedserurity.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452557Z,2026-06-19T07:05:37.452558Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,lgbtqplusfriendlydomain.com,lgbtqplusfriendlydomain.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'lgbtqplusfriendlydomain.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452567Z,2026-06-19T07:05:37.452568Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,market-stats.com,market-stats.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'market-stats.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452578Z,2026-06-19T07:05:37.452579Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,apabfs.icu,apabfs.icu,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'apabfs.icu', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452631Z,2026-06-19T07:05:37.452634Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,fziomerof.com,fziomerof.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'fziomerof.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452653Z,2026-06-19T07:05:37.452654Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,fserd.icu,fserd.icu,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'fserd.icu', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452664Z,2026-06-19T07:05:37.452665Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,verofes.com,verofes.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'verofes.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452674Z,2026-06-19T07:05:37.452675Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,postofficeltdc.com,postofficeltdc.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'postofficeltdc.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452685Z,2026-06-19T07:05:37.452686Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,jarvcza.com,jarvcza.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'jarvcza.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452701Z,2026-06-19T07:05:37.452702Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,teystyjeem.com,teystyjeem.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'teystyjeem.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452711Z,2026-06-19T07:05:37.452712Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,faceupfinder.com,faceupfinder.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'faceupfinder.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452721Z,2026-06-19T07:05:37.452722Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,costacancordia.com,costacancordia.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'costacancordia.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452733Z,2026-06-19T07:05:37.452734Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,lapsusareskids.world,lapsusareskids.world,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'lapsusareskids.world', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452743Z,2026-06-19T07:05:37.452744Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,msupdater.net,msupdater.net,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'msupdater.net', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452753Z,2026-06-19T07:05:37.452754Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dwordname.com,dwordname.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dwordname.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452763Z,2026-06-19T07:05:37.452764Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,trademot.finance,trademot.finance,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'trademot.finance', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452773Z,2026-06-19T07:05:37.452773Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,agreminj.com,agreminj.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'agreminj.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452782Z,2026-06-19T07:05:37.452783Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,exchangeallltd.com,exchangeallltd.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'exchangeallltd.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452792Z,2026-06-19T07:05:37.452793Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,guggenheimpartners-survey.com,guggenheimpartners-survey.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'guggenheimpartners-survey.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452804Z,2026-06-19T07:05:37.452805Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,caresalonservices.com,caresalonservices.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'caresalonservices.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452814Z,2026-06-19T07:05:37.452815Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,just-findncall.com,just-findncall.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'just-findncall.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452827Z,2026-06-19T07:05:37.452828Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,fluoxi.com,fluoxi.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'fluoxi.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452839Z,2026-06-19T07:05:37.452840Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,buynet.digital,buynet.digital,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'buynet.digital', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452849Z,2026-06-19T07:05:37.452850Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,everythingchecker.com,everythingchecker.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'everythingchecker.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452859Z,2026-06-19T07:05:37.452860Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,dezword.com,dezword.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'dezword.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452869Z,2026-06-19T07:05:37.452870Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,goksearch.com,goksearch.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'goksearch.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452878Z,2026-06-19T07:05:37.452879Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,polyhaz.com,polyhaz.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'polyhaz.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452888Z,2026-06-19T07:05:37.452889Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,data-protection-test.com,data-protection-test.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'data-protection-test.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452898Z,2026-06-19T07:05:37.452899Z,block_domain,100.0,False,['threatfox']
"['c2', 'malware']",critical,update04.microsoft-essentials.com,microsoft-essentials.com,"[{'source_name': 'threatfox', 'source_type': 'feed', 'indicator_type': 'domain', 'value': 'update04.microsoft-essentials.com', 'category': ['c2', 'malware'], 'tags': [], 'confidence': 75.0, 'first_seen': None, 'last_seen': None, 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt', 'raw': {'tags': [], 'malware_family': 'win.cobalt_strike', 'reference_url': 'https://threatview.io/Downloads/High-Confidence-CobaltstrikeC2_platforms.txt'}}]",2026-06-19T07:05:37.452913Z,2026-06-19T07:05:37.452914Z,block_domain,100.0,False,['threatfox']
